id_cliente,idade,renda_mensal,score_credito,valor_imovel,prazo_contrato_meses,valor_financiado,inadimplente
1492,32,"R$12.584,81",362,"R$228.282,33",180,"R$122.523,11",1
1493,39,"R$7.362,90",525,"R$276.333,70",120,"R$193.772,34",0
1494,57,"R$7.156,18",404,"R$357.329,36",360,"R$238.818,55",0
1495,64,"R$5.754,27",724,"R$413.432,81",120,"R$185.490,29",0
1496,69,"R$6.725,67",554,"R$335.169,97",360,"R$110.365,22",0
1497,37,"R$5.961,60",728,"R$470.306,51",300,"R$174.614,52",0
1498,30,"R$5.752,22",733,"R$347.231,48",240,"R$249.710,50",0
1499,69,"R$10.997,09",506,"R$425.695,74",360,"R$283.346,03",0
1500,67,"R$6.025,18",327,"R$411.758,17",300,"R$260.300,10",1
1501,32,"R$8.646,30",635,"R$573.443,31",180,"R$209.492,84",0
1502,36,"R$8.095,58",368,"R$302.475,91",300,"R$187.524,58",0
1503,44,"R$11.745,24",812,"R$620.841,91",180,"R$425.944,84",0
1504,39,"R$6.742,11",466,"R$340.565,01",360,"R$248.714,92",0
1505,28,"R$8.952,87",667,"R$265.994,31",180,"R$81.558,02",0
1506,51,"R$9.977,67",550,"R$378.308,50",300,"R$242.963,92",0
1507,41,"R$11.724,37",469,"R$724.013,91",240,"R$224.117,66",0
1508,37,"R$6.705,62",389,"R$489.520,52",120,"R$319.870,54",0
1509,43,"R$6.455,27",745,"R$460.296,41",120,"R$284.376,04",0
1510,57,"R$5.345,55",593,"R$479.518,69",240,"R$179.423,39",0
1511,36,"R$13.590,75",449,"R$323.040,65",120,"R$220.656,43",0
1512,26,"R$11.461,18",431,"R$432.604,44",360,"R$144.565,07",0
1513,28,"R$7.894,50",732,"R$400.250,23",360,"R$285.458,22",0
1514,45,"R$12.828,60",358,"R$580.906,67",300,"R$250.350,22",0
1515,38,"R$7.745,34",498,"R$389.131,23",300,"R$250.766,26",0
1516,45,"R$9.811,03",514,"R$362.172,35",180,"R$275.919,07",1
1517,32,"R$8.025,43",771,"R$283.520,06",300,"R$133.229,91",0
1518,35,"R$8.994,51",546,"R$414.001,45",360,"R$228.299,87",0
1519,46,"R$8.729,40",681,"R$429.295,18",300,"R$228.195,72",0
1520,61,"R$6.937,54",538,"R$279.841,18",120,"R$106.005,43",0
1521,65,"R$10.731,25",666,"R$445.316,36",180,"R$265.032,71",0
1522,46,"R$9.789,88",467,"R$423.317,95",180,"R$284.258,41",0
1523,67,"R$10.569,24",350,"R$501.344,58",360,"R$380.238,49",0
1524,52,"R$8.800,57",679,"R$521.236,81",300,"R$378.105,86",0
1525,30,"R$5.733,58",773,"R$409.427,93",120,"R$227.236,47",0
1526,36,"R$12.273,47",379,"R$296.363,51",300,"R$195.454,28",0
1527,27,"R$7.343,61",666,"R$316.937,84",240,"R$221.980,63",0
1528,37,"R$8.910,17",760,"R$576.212,77",300,"R$315.041,08",0
1529,43,"R$9.588,45",838,"R$416.548,94",360,"R$149.005,30",0
1530,46,"R$8.893,55",751,"R$574.615,38",300,"R$298.205,49",0
1531,41,"R$10.288,54",763,"R$449.860,48",180,"R$324.456,93",0
1532,42,"R$10.683,44",777,"R$475.373,56",120,"R$284.425,84",0
1533,27,"R$7.437,92",719,"R$493.872,36",360,"R$327.056,69",0
1534,34,"R$12.063,67",513,"R$277.686,12",240,"R$109.029,02",0
1535,35,"R$7.332,74",668,"R$430.695,08",120,"R$336.876,29",0
1536,27,"R$8.841,87",413,"R$276.300,11",120,"R$138.713,78",0
1537,29,"R$7.030,80",802,"R$371.508,77",180,"R$232.868,30",0
1538,68,"R$6.316,32",610,"R$464.016,96",180,"R$143.583,61",0
1539,28,"R$10.610,48",768,"R$297.466,61",180,"R$108.176,60",0
1540,43,"R$15.804,74",343,"R$455.933,73",360,"R$315.058,02",0
1541,49,"R$7.095,60",714,"R$250.163,10",300,"R$196.124,05",0
1542,38,"R$11.038,30",545,"R$514.331,98",120,"R$236.606,95",0
1543,51,"R$7.185,22",383,"R$333.556,28",300,"R$106.267,82",0
1544,50,"R$7.973,79",506,"R$297.288,26",300,"R$142.827,18",0
1545,59,"R$12.393,96",450,"R$256.464,41",180,"R$79.179,30",0
1546,55,"R$5.316,16",827,"R$342.064,62",300,"R$135.521,40",0
1547,38,"R$4.654,60",464,"R$209.238,82",120,"R$141.494,82",1
1548,62,"R$7.782,00",444,"R$345.160,09",120,"R$265.270,78",0
1549,59,"R$9.659,14",336,"R$509.948,70",240,"R$175.281,88",0
1550,37,"R$9.159,17",632,"R$381.128,84",360,"R$220.654,69",0
1551,34,"R$8.901,70",702,"R$282.248,14",300,"R$120.503,14",1
1552,51,"R$8.085,33",713,"R$422.626,33",360,"R$156.172,92",0
1553,44,"R$9.966,35",344,"R$413.789,58",360,"R$169.442,74",0
1554,55,"R$2.000,00",701,"R$595.661,00",360,"R$350.773,76",0
1555,64,"R$6.122,99",505,"R$479.072,10",360,"R$159.323,69",0
1556,65,"R$7.765,97",361,"R$430.559,81",120,"R$222.646,48",0
1557,54,"R$9.761,34",719,"R$490.506,65",300,"R$180.317,08",0
1558,23,"R$11.724,41",767,"R$386.561,89",240,"R$168.671,85",0
1559,57,"R$5.787,25",318,"R$392.458,68",360,"R$155.169,20",0
1560,63,"R$11.642,70",664,"R$565.894,03",240,"R$419.603,49",0
1561,60,"R$6.868,60",599,"R$236.442,10",120,"R$154.634,47",0
1562,46,"R$7.675,23",306,"R$496.794,55",120,"R$364.762,10",0
1563,43,"R$9.453,58",727,"R$388.920,85",180,"R$191.244,60",0
1564,64,"R$7.491,91",416,"R$370.851,06",360,"R$169.370,16",0
1565,59,"R$10.775,29",806,"R$344.710,41",180,"R$169.009,31",0
1566,35,"R$6.988,49",845,"R$415.367,40",240,"R$128.462,38",0
1567,69,"R$7.026,16",624,"R$395.647,05",300,"R$262.057,67",0
1568,24,"R$10.629,95",354,"R$358.529,76",180,"R$170.260,85",0
1569,49,"R$6.092,19",341,"R$329.734,23",120,"R$150.577,06",0
1570,42,"R$8.622,32",596,"R$209.466,95",360,"R$125.485,48",0
1571,45,"R$3.848,79",530,"R$327.619,63",240,"R$169.747,91",0
1572,33,"R$12.549,10",752,"R$348.770,49",120,"R$275.675,76",0
1573,38,"R$11.016,38",693,"R$415.123,11",300,"R$198.481,37",0
1574,53,"R$14.875,27",821,"R$596.308,59",360,"R$361.928,26",0
1575,36,"R$11.345,91",657,"R$338.404,38",300,"R$154.253,36",0
1576,65,"R$5.175,87",743,"R$297.626,91",300,"R$236.701,93",0
1577,62,"R$9.671,62",427,"R$328.550,39",360,"R$171.685,82",0
1578,64,"R$5.704,98",704,"R$415.334,48",360,"R$256.288,12",0
1579,22,"R$11.945,09",691,"R$458.863,55",300,"R$166.733,04",0
1580,55,"R$5.247,15",492,"R$472.834,52",240,"R$315.149,93",0
1581,62,"R$5.127,11",377,"R$482.770,80",360,"R$209.814,62",0
1582,54,"R$3.975,47",384,"R$496.923,06",120,"R$260.540,05",0
1583,50,"R$6.779,05",329,"R$372.111,64",180,"R$275.945,54",0
1584,33,"R$6.276,31",348,"R$605.314,02",240,"R$475.338,73",1
1585,33,"R$4.845,88",444,"R$364.523,15",360,"R$186.740,12",0
1586,38,"R$12.974,52",368,"R$410.934,06",360,"R$294.804,64",0
1587,52,"R$9.324,70",357,"R$529.582,71",240,"R$173.001,17",0
1588,52,"R$9.030,59",778,"R$456.642,50",180,"R$330.511,91",0
1589,55,"R$11.972,91",744,"R$175.915,33",300,"R$108.144,86",0
1590,59,"R$8.640,64",595,"R$400.563,58",120,"R$218.048,02",0
1591,66,"R$6.128,30",470,"R$486.196,48",360,"R$362.207,55",0
1592,49,"R$3.749,48",446,"R$265.652,97",180,"R$191.979,06",1
1593,69,"R$5.987,36",783,"R$475.069,28",120,"R$213.055,53",0
1594,49,"R$11.763,54",605,"R$439.015,39",240,"R$305.442,41",0
1595,64,"R$4.861,66",745,"R$518.392,05",360,"R$181.305,27",0
1596,36,"R$8.882,82",520,"R$330.806,87",300,"R$235.330,04",0
1597,64,"R$10.584,81",677,"R$499.589,34",240,"R$318.602,02",0
1598,67,"R$8.713,36",565,"R$415.960,82",360,"R$143.062,72",0
1599,30,"R$8.997,46",394,"R$576.605,03",180,"R$369.915,24",0
1600,50,"R$9.639,01",561,"R$678.604,99",120,"R$400.553,14",0
1601,45,"R$8.948,20",370,"R$553.833,04",120,"R$330.790,66",0
1602,59,"R$12.022,69",518,"R$448.051,87",360,"R$199.576,63",0
1603,40,"R$5.399,27",832,"R$632.100,40",240,"R$273.856,61",0
1604,25,"R$8.601,06",391,"R$460.347,80",300,"R$313.620,02",0
1605,21,"R$3.454,40",426,"R$309.205,43",180,"R$132.465,69",0
1606,50,"R$2.815,63",379,"R$396.072,67",360,"R$207.197,94",1
1607,69,"R$7.795,82",537,"R$476.167,22",180,"R$308.268,04",0
1608,23,"R$9.358,45",671,"R$482.595,42",120,"R$163.989,85",0
1609,65,"R$12.076,67",785,"R$287.473,51",300,"R$171.700,51",0
1610,34,"R$14.049,48",324,"R$290.646,77",180,"R$172.844,20",1
1611,50,"R$11.299,65",455,"R$365.869,02",360,"R$234.929,75",0
1612,24,"R$9.817,91",816,"R$453.454,36",300,"R$219.909,06",0
1613,38,"R$8.399,91",829,"R$466.256,25",240,"R$244.546,69",0
1614,57,"R$4.171,93",356,"R$414.130,51",360,"R$192.564,33",1
1615,45,"R$7.634,91",318,"R$316.557,13",180,"R$222.882,85",0
1616,68,"R$11.225,94",683,"R$573.694,29",300,"R$209.573,61",0
1617,21,"R$10.245,70",492,"R$292.794,19",360,"R$228.811,92",0
1618,66,"R$4.784,16",536,"R$530.234,07",300,"R$327.376,10",1
1619,35,"R$9.535,06",686,"R$473.882,33",300,"R$352.309,41",0
1620,29,"R$9.320,98",725,"R$528.033,23",300,"R$270.942,16",0
1621,35,"R$8.874,73",576,"R$355.556,67",180,"R$165.739,02",0
1622,69,"R$7.930,36",526,"R$385.734,58",360,"R$289.440,92",0
1623,44,"R$9.663,96",622,"R$405.504,26",120,"R$141.698,00",0
1624,24,"R$9.743,28",452,"R$352.360,22",120,"R$126.340,03",0
1625,32,"R$6.396,35",536,"R$422.525,85",180,"R$189.998,63",0
1626,57,"R$9.137,54",354,"R$557.908,95",180,"R$435.106,21",0
1627,57,"R$7.526,51",735,"R$270.316,62",300,"R$166.659,47",1
1628,63,"R$4.281,92",408,"R$334.278,83",360,"R$192.911,26",0
1629,26,"R$6.595,98",483,"R$323.425,47",360,"R$211.092,74",0
1630,59,"R$4.090,78",667,"R$390.558,17",240,"R$198.691,50",0
1631,66,"R$10.450,23",497,"R$386.447,37",240,"R$262.411,97",0
1632,44,"R$8.889,72",670,"R$477.231,46",120,"R$237.000,47",0
1633,31,"R$7.111,27",672,"R$403.372,31",240,"R$287.677,71",0
1634,33,"R$11.551,30",796,"R$430.288,33",240,"R$186.593,48",1
1635,54,"R$8.169,98",500,"R$439.844,80",120,"R$192.992,17",0
1636,45,"R$4.421,94",808,"R$424.540,41",120,"R$238.248,53",0
1637,27,"R$6.901,30",621,"R$470.331,31",240,"R$242.399,62",0
1638,24,"R$12.082,14",574,"R$387.767,66",360,"R$241.989,48",1
1639,28,"R$6.326,31",510,"R$564.636,84",240,"R$272.237,04",0
1640,40,"R$8.688,05",803,"R$654.161,98",300,"R$271.657,33",0
1641,49,"R$9.859,69",417,"R$470.623,10",300,"R$251.738,31",0
1642,65,"R$9.474,87",341,"R$422.799,12",300,"R$245.425,69",0
1643,66,"R$14.123,65",614,"R$462.458,23",180,"R$171.710,75",0
1644,30,"R$5.059,24",628,"R$289.896,69",300,"R$167.664,45",1
1645,63,"R$5.308,84",316,"R$418.010,55",360,"R$192.129,50",1
1646,54,"R$5.100,61",582,"R$326.867,54",180,"R$162.200,15",0
1647,46,"R$7.260,20",557,"R$450.997,69",180,"R$198.285,22",0
1648,61,"R$10.748,44",318,"R$327.364,07",300,"R$250.664,36",0
1649,69,"R$5.420,66",828,"R$365.522,26",240,"R$234.543,99",0
1650,23,"R$10.783,40",722,"R$212.802,91",120,"R$91.767,03",0
1651,26,"R$8.087,82",765,"R$282.675,43",240,"R$175.969,88",0
1652,25,"R$5.227,51",672,"R$435.487,38",240,"R$315.417,50",0
1653,25,"R$3.621,58",380,"R$313.115,39",180,"R$156.812,92",0
1654,67,"R$4.181,07",847,"R$506.377,40",180,"R$362.049,08",0
1655,43,"R$6.335,37",723,"R$304.611,09",180,"R$114.901,58",0
1656,69,"R$7.577,12",728,"R$445.325,45",360,"R$316.800,38",0
1657,29,"R$11.365,16",687,"R$323.812,44",360,"R$184.620,73",0
1658,55,"R$9.997,72",503,"R$438.546,98",120,"R$180.456,49",0
1659,40,"R$5.902,65",495,"R$246.521,27",180,"R$124.140,89",0
1660,69,"R$9.021,66",584,"R$354.681,70",300,"R$281.616,03",0
1661,62,"R$12.128,87",495,"R$315.378,67",180,"R$218.172,03",0
1662,55,"R$12.684,79",606,"R$488.323,26",360,"R$286.911,00",0
1663,38,"R$7.213,98",313,"R$446.226,25",180,"R$159.562,46",0
1664,37,"R$10.395,72",445,"R$276.742,39",360,"R$140.835,81",1
1665,44,"R$11.474,89",356,"R$379.681,93",180,"R$163.842,53",0
1666,23,"R$4.232,32",509,"R$322.768,22",300,"R$108.288,91",0
1667,52,"R$6.718,98",828,"R$495.025,72",120,"R$282.710,27",0
1668,55,"R$13.550,05",643,"R$527.152,41",300,"R$392.513,92",0
1669,58,"R$7.247,41",578,"R$255.835,49",360,"R$163.171,86",0
1670,33,"R$2.000,00",508,"R$482.670,30",240,"R$205.057,74",1
1671,67,"R$7.697,60",634,"R$317.670,39",300,"R$186.406,54",0
1672,45,"R$10.811,56",587,"R$374.708,32",180,"R$289.131,36",0
1673,29,"R$8.016,28",551,"R$403.225,42",120,"R$266.716,49",0
1674,24,"R$9.788,41",564,"R$581.660,62",180,"R$375.018,09",0
1675,34,"R$10.345,55",570,"R$299.615,03",180,"R$234.921,88",0
1676,57,"R$7.112,66",718,"R$483.474,97",300,"R$338.160,12",0
1677,54,"R$6.701,52",510,"R$282.849,56",120,"R$104.176,82",0
1678,31,"R$8.383,60",664,"R$275.940,64",240,"R$130.745,52",1
1679,61,"R$8.444,45",375,"R$402.846,34",180,"R$315.255,60",0
1680,23,"R$8.135,19",620,"R$402.172,95",120,"R$219.125,02",0
1681,48,"R$8.237,89",732,"R$116.768,17",240,"R$41.548,30",0
1682,49,"R$6.128,63",408,"R$515.959,63",180,"R$273.098,69",0
1683,29,"R$9.875,72",821,"R$186.088,59",120,"R$120.677,82",0
1684,23,"R$9.498,08",346,"R$385.406,26",300,"R$307.852,54",1
1685,45,"R$4.659,98",678,"R$532.761,55",180,"R$246.110,61",0
1686,54,"R$7.027,09",395,"R$620.918,40",180,"R$345.878,52",1
1687,32,"R$8.232,70",402,"R$363.695,01",120,"R$269.076,24",0
1688,62,"R$6.664,22",445,"R$256.705,09",180,"R$122.610,98",0
1689,29,"R$9.593,43",326,"R$529.054,82",240,"R$187.619,12",0
1690,35,"R$7.832,79",829,"R$486.515,66",180,"R$376.790,78",0
1691,60,"R$8.422,68",381,"R$351.100,77",360,"R$191.076,20",0
1692,45,"R$6.998,23",727,"R$338.426,25",240,"R$186.605,48",0
1693,25,"R$3.016,95",778,"R$328.260,78",120,"R$200.436,06",1
1694,31,"R$2.874,13",461,"R$365.541,35",240,"R$110.308,80",0
1695,54,"R$9.474,02",701,"R$431.606,81",360,"R$330.423,32",0
1696,44,"R$8.667,28",807,"R$343.398,54",360,"R$165.080,45",0
1697,35,"R$9.096,66",337,"R$356.041,97",180,"R$177.474,79",0
1698,58,"R$8.336,18",810,"R$464.127,90",180,"R$179.642,85",0
1699,28,"R$8.536,42",692,"R$251.758,59",300,"R$123.129,04",0
1700,25,"R$10.422,56",793,"R$362.406,43",240,"R$254.399,08",0
1701,68,"R$9.111,55",499,"R$232.405,90",300,"R$162.683,16",0
1702,46,"R$10.602,27",554,"R$410.841,25",360,"R$315.484,35",0
1703,38,"R$8.428,65",478,"R$206.059,46",180,"R$103.362,46",1
1704,26,"R$7.249,05",846,"R$489.001,01",180,"R$319.983,07",0
1705,57,"R$8.485,51",688,"R$268.536,26",180,"R$148.666,72",0
1706,68,"R$5.909,56",697,"R$222.742,14",120,"R$156.367,52",0
1707,33,"R$7.050,38",457,"R$363.638,67",360,"R$238.645,52",0
1708,48,"R$8.443,93",303,"R$571.110,73",180,"R$276.389,87",0
1709,25,"R$8.410,80",466,"R$471.119,25",360,"R$220.642,54",1
1710,33,"R$7.733,95",767,"R$207.768,59",180,"R$88.555,38",0
1711,37,"R$4.529,54",708,"R$265.687,47",240,"R$156.292,75",1
1712,60,"R$9.591,02",711,"R$360.439,96",360,"R$281.835,73",0
1713,65,"R$10.085,57",503,"R$623.835,32",300,"R$249.554,94",0
1714,52,"R$12.109,23",493,"R$306.104,59",120,"R$106.409,98",0
1715,49,"R$9.104,44",534,"R$306.911,48",300,"R$110.396,16",0
1716,23,"R$8.003,65",449,"R$552.742,94",360,"R$382.249,01",0
1717,60,"R$5.467,43",458,"R$419.490,72",180,"R$199.280,07",0
1718,54,"R$11.730,04",578,"R$505.300,00",360,"R$208.276,28",0
1719,60,"R$8.619,58",703,"R$327.290,05",120,"R$155.928,20",0
1720,47,"R$8.483,43",610,"R$389.836,42",360,"R$242.737,65",0
1721,33,"R$7.364,86",367,"R$531.563,19",180,"R$304.794,91",0
1722,65,"R$7.205,08",762,"R$385.515,91",300,"R$258.987,55",0
1723,53,"R$9.720,67",387,"R$512.305,32",240,"R$240.546,34",1
1724,26,"R$5.446,40",516,"R$438.726,73",300,"R$230.776,53",0
1725,44,"R$12.063,58",300,"R$296.037,09",180,"R$103.904,34",1
1726,39,"R$11.518,82",434,"R$398.368,28",180,"R$134.062,61",0
1727,36,"R$7.114,85",650,"R$498.138,40",120,"R$264.575,06",0
1728,60,"R$5.840,34",439,"R$466.941,62",360,"R$210.496,49",0
1729,48,"R$2.961,99",432,"R$395.974,71",360,"R$240.119,18",0
1730,53,"R$4.871,47",477,"R$210.828,56",300,"R$67.781,61",1
1731,68,"R$9.824,78",657,"R$220.400,85",240,"R$79.538,96",0
1732,61,"R$8.788,35",679,"R$241.669,44",240,"R$177.045,92",0
1733,33,"R$9.234,13",749,"R$348.955,78",120,"R$203.495,59",0
1734,63,"R$3.386,05",762,"R$362.288,21",180,"R$237.670,94",1
1735,65,"R$7.010,46",407,"R$252.458,86",120,"R$182.019,32",0
1736,45,"R$11.418,18",421,"R$502.251,28",360,"R$267.156,08",0
1737,62,"R$7.759,93",316,"R$273.623,09",180,"R$186.208,77",0
1738,56,"R$4.819,26",495,"R$262.944,10",120,"R$147.851,57",1
1739,47,"R$7.720,99",626,"R$408.823,58",300,"R$168.179,55",0
1740,58,"R$6.072,46",617,"R$497.390,51",360,"R$233.190,64",0
1741,27,"R$8.834,20",778,"R$605.485,46",240,"R$330.095,67",0
1742,25,"R$8.051,36",551,"R$458.254,51",120,"R$210.083,47",1
1743,63,"R$9.358,24",802,"R$557.982,97",360,"R$261.004,26",0
1744,65,"R$4.955,19",418,"R$278.794,33",360,"R$130.669,90",0
1745,51,"R$6.878,21",797,"R$615.973,93",240,"R$222.625,29",0
1746,43,"R$10.726,09",785,"R$213.851,55",240,"R$73.205,94",0
1747,62,"R$4.614,30",344,"R$349.616,07",240,"R$113.012,70",0
1748,30,"R$5.492,22",613,"R$456.065,25",120,"R$162.121,22",0
1749,52,"R$8.498,24",478,"R$239.478,30",240,"R$112.998,69",0
1750,63,"R$8.716,82",717,"R$307.294,99",300,"R$183.435,41",0
1751,50,"R$6.777,88",377,"R$291.407,75",360,"R$114.836,06",0
1752,59,"R$7.303,92",625,"R$368.977,90",240,"R$274.521,19",0
1753,51,"R$9.333,06",656,"R$542.158,29",360,"R$381.783,11",0
1754,38,"R$10.124,09",715,"R$401.682,51",180,"R$225.048,07",0
1755,56,"R$5.326,95",814,"R$353.693,61",180,"R$234.182,28",0
1756,22,"R$8.910,80",513,"R$111.567,56",240,"R$53.905,46",0
1757,34,"R$11.780,04",373,"R$446.675,52",360,"R$142.216,53",0
1758,33,"R$7.710,27",808,"R$479.001,54",180,"R$360.288,88",0
1759,49,"R$5.300,40",631,"R$229.998,02",240,"R$83.695,53",0
1760,32,"R$5.184,77",392,"R$393.302,76",360,"R$304.404,02",1
1761,59,"R$7.598,16",818,"R$419.300,82",240,"R$245.685,67",0
1762,22,"R$10.589,62",568,"R$496.460,18",360,"R$224.788,00",0
1763,52,"R$7.898,11",675,"R$327.523,15",180,"R$179.404,84",0
1764,33,"R$8.473,08",303,"R$312.463,96",240,"R$172.109,81",0
1765,66,"R$5.509,15",437,"R$354.350,27",180,"R$110.430,97",0
1766,47,"R$10.457,79",530,"R$528.443,71",240,"R$252.453,37",0
1767,69,"R$5.135,85",828,"R$504.384,54",120,"R$337.903,80",0
1768,61,"R$6.738,76",351,"R$397.865,47",180,"R$220.829,10",0
1769,37,"R$9.574,79",624,"R$501.977,65",180,"R$211.892,33",0
1770,60,"R$2.901,42",576,"R$163.130,88",300,"R$76.272,65",0
1771,51,"R$8.434,90",835,"R$479.165,42",180,"R$350.522,54",0
1772,54,"R$5.402,32",785,"R$288.123,38",360,"R$162.148,59",1
1773,44,"R$8.041,37",815,"R$576.702,45",240,"R$325.361,72",0
1774,65,"R$7.119,86",451,"R$293.575,53",120,"R$229.204,32",0
1775,55,"R$13.264,59",782,"R$314.723,78",360,"R$144.911,64",0
1776,68,"R$7.017,20",558,"R$456.242,37",360,"R$246.266,20",0
1777,26,"R$12.606,63",623,"R$465.895,41",360,"R$328.855,44",0
1778,39,"R$9.467,38",467,"R$355.366,79",360,"R$241.456,14",1
1779,50,"R$5.996,35",609,"R$437.140,40",120,"R$189.237,95",0
1780,27,"R$8.827,03",778,"R$449.537,98",300,"R$168.821,98",0
1781,30,"R$7.238,98",355,"R$439.311,47",180,"R$285.707,22",0
1782,61,"R$8.605,39",772,"R$359.544,51",360,"R$154.182,78",0
1783,52,"R$6.215,27",595,"R$450.521,10",180,"R$342.998,79",0
1784,54,"R$12.225,44",760,"R$540.637,04",180,"R$197.129,16",0
1785,48,"R$10.313,50",623,"R$277.451,15",360,"R$127.393,80",0
1786,35,"R$8.079,45",440,"R$315.994,00",300,"R$103.454,42",0
1787,50,"R$12.322,79",561,"R$402.725,56",180,"R$262.437,18",0
1788,57,"R$8.185,70",719,"R$294.377,60",240,"R$219.497,16",0
1789,49,"R$10.744,06",540,"R$219.659,63",180,"R$135.735,87",0
1790,42,"R$8.095,75",654,"R$509.312,30",360,"R$391.598,26",0
1791,24,"R$8.984,72",479,"R$177.121,17",120,"R$64.516,74",1
1792,40,"R$7.796,40",365,"R$359.761,73",180,"R$123.710,17",0
1793,52,"R$8.238,25",647,"R$475.894,43",300,"R$342.266,30",0
1794,56,"R$8.426,33",470,"R$426.669,98",240,"R$310.511,46",0
1795,24,"R$6.325,67",773,"R$361.275,06",240,"R$258.499,45",0
1796,47,"R$6.997,33",833,"R$290.256,04",120,"R$203.029,01",0
1797,37,"R$7.458,11",666,"R$434.386,78",120,"R$208.989,64",0
1798,32,"R$8.574,28",406,"R$301.160,56",180,"R$123.093,67",0
1799,42,"R$7.923,55",738,"R$426.593,26",360,"R$326.088,75",0
1800,37,"R$10.932,58",526,"R$414.091,76",300,"R$187.790,65",0
1801,30,"R$10.117,80",743,"R$415.103,29",240,"R$207.221,16",0
1802,21,"R$7.509,18",741,"R$335.968,12",120,"R$218.305,19",0
1803,42,"R$11.454,46",695,"R$603.500,91",300,"R$269.570,60",0
1804,46,"R$12.682,55",383,"R$435.820,66",360,"R$309.243,13",1
1805,38,"R$2.890,43",312,"R$372.129,11",240,"R$124.669,69",0
1806,34,"R$10.330,73",792,"R$426.427,06",240,"R$296.618,97",0
1807,67,"R$6.267,54",567,"R$322.553,84",360,"R$193.830,88",0
1808,49,"R$10.001,87",824,"R$361.369,55",240,"R$211.942,09",0
1809,32,"R$11.095,59",419,"R$639.191,99",360,"R$338.253,06",0
1810,56,"R$5.807,52",652,"R$323.261,92",240,"R$141.757,72",0
1811,55,"R$3.369,18",356,"R$392.222,73",180,"R$208.676,28",1
1812,32,"R$10.088,59",339,"R$354.389,52",360,"R$186.059,55",0
1813,27,"R$8.338,51",635,"R$296.036,61",300,"R$175.217,29",0
1814,49,"R$3.828,90",472,"R$442.108,50",180,"R$194.875,74",0
1815,31,"R$14.323,91",846,"R$403.647,22",300,"R$136.754,79",1
1816,53,"R$9.561,05",558,"R$491.102,73",240,"R$182.957,73",0
1817,26,"R$9.675,25",816,"R$481.057,79",300,"R$312.489,71",0
1818,67,"R$11.414,54",822,"R$490.070,77",180,"R$152.532,65",0
1819,35,"R$6.547,94",416,"R$308.179,66",360,"R$224.423,06",0
1820,52,"R$8.326,14",483,"R$464.096,08",120,"R$300.362,36",0
1821,31,"R$4.701,70",415,"R$466.527,15",300,"R$319.124,76",1
1822,43,"R$6.480,13",461,"R$297.893,70",120,"R$213.885,36",0
1823,46,"R$8.964,15",842,"R$368.138,38",300,"R$133.028,73",0
1824,54,"R$3.836,79",536,"R$254.388,79",300,"R$180.927,81",1
1825,66,"R$6.409,28",365,"R$466.962,26",360,"R$257.913,16",0
1826,54,"R$5.680,17",369,"R$466.502,25",240,"R$346.500,11",0
1827,49,"R$8.355,23",746,"R$543.036,28",180,"R$403.635,23",0
1828,24,"R$9.436,75",715,"R$377.120,15",180,"R$117.695,06",0
1829,37,"R$9.855,38",831,"R$445.146,96",180,"R$218.759,73",0
1830,55,"R$10.497,04",740,"R$498.773,51",240,"R$280.908,94",0
1831,33,"R$11.430,29",763,"R$324.610,85",120,"R$207.484,78",0
1832,61,"R$9.518,11",695,"R$309.403,49",180,"R$137.094,56",0
1833,59,"R$12.718,34",694,"R$327.711,48",120,"R$139.628,40",0
1834,35,"R$8.298,76",625,"R$365.070,45",240,"R$179.115,56",0
1835,49,"R$7.566,70",390,"R$312.944,56",240,"R$172.266,39",0
1836,49,"R$9.518,27",369,"R$332.017,23",360,"R$257.503,64",0
1837,31,"R$7.458,97",465,"R$488.091,52",180,"R$332.416,80",0
1838,52,"R$12.631,41",513,"R$390.365,34",360,"R$200.905,65",0
1839,22,"R$10.827,46",634,"R$430.669,84",180,"R$140.907,89",0
1840,67,"R$9.875,70",668,"R$344.928,32",240,"R$132.542,26",0
1841,34,"R$8.328,55",348,"R$338.363,46",240,"R$178.643,12",0
1842,40,"R$6.981,31",351,"R$428.555,59",300,"R$302.951,50",0
1843,42,"R$9.753,31",588,"R$412.606,23",300,"R$202.320,54",0
1844,31,"R$5.182,26",538,"R$477.798,67",240,"R$271.986,09",0
1845,47,"R$11.835,91",432,"R$530.159,30",240,"R$395.447,12",0
1846,23,"R$7.555,91",465,"R$330.858,78",120,"R$250.426,39",1
1847,37,"R$8.762,77",673,"R$486.118,45",120,"R$198.281,64",0
1848,64,"R$5.726,00",672,"R$292.019,38",360,"R$93.971,10",0
1849,48,"R$9.807,47",777,"R$607.377,87",300,"R$274.963,16",0
1850,49,"R$6.865,65",778,"R$321.369,59",300,"R$208.215,73",0
1851,41,"R$9.623,07",599,"R$469.063,06",240,"R$363.784,72",0
1852,67,"R$9.893,48",381,"R$291.275,97",240,"R$98.601,58",0
1853,36,"R$6.380,92",386,"R$384.790,91",360,"R$120.917,43",0
1854,57,"R$5.191,18",524,"R$554.573,31",300,"R$411.534,22",0
1855,40,"R$11.829,75",315,"R$318.229,58",120,"R$214.509,85",0
1856,26,"R$7.519,25",657,"R$620.418,62",180,"R$493.930,33",0
1857,39,"R$8.562,12",462,"R$399.472,44",360,"R$199.095,64",0
1858,25,"R$9.213,66",813,"R$497.571,25",180,"R$252.778,86",0
